ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
500000,5,2,104,0.66,0.66,1,0,1,1,128,0,1,103,0,3,78,160,5,6,820,27,618,11,3,83,180,12,6,2,9,104.634,3932892.582,2117.63,527422073.9,20973.191,68.431,0.159,0,0,6.567,135.845,372810.383,254235.535,15583.85,10332.667,143192.667,707187961.7,5342159311,642451464,648046367.3,132,535696.667,535908.333,93327632748,595671,595819,1.04E+11,2171791611,30887870461,11521574598,67852635.33,90548067,230693180.7,3843.667,1585.333,8458.333,12423315966,18102423176,186.948
500000,1,3,128,0.3,0.66,1,0,1,0,78,0,0,78,0,4,52,160,5,4,460,2,416,50,0,35,100,9,1,7,4,17.258,2890579.18,987.178,638211618.1,17959.305,23.538,0.118,0,0,6.395,16.938,351751.994,178640.944,13486.264,7582.333,130428,859556455.7,4875199677,597202041,600666587,336.333,325603.333,326003.667,82916715695,542047.667,542191,88237814800,1928173927,26469759630,10636860796,63820274.33,85901799.67,216438610.3,492.667,1339.333,2273.667,10961461816,17212751900,369.143
500000,5,3,80,0.78,0.54,1,1,0,0,128,1,0,52,0,2,27,121,8,3,460,103,618,30,3,35,260,4,4,4,6,119.575,4733288.749,2916.944,639096276.8,24193.475,42.757,0.193,0,0,5.303,119.951,484590.516,244407.357,18516.24,8731.667,116788.667,705344804,4884162638,632481639.3,617168044.7,120.667,367970.333,368164.333,87838304255,538476.333,538625.333,96451733863,1941141867,29041010311,11619430019,60053201.67,88596213.33,224763440.7,4974.667,1174.333,9688,11635398721,18440187706,177.437
500000,4,3,80,0.54,0.78,1,0,2,0,2,1,1,52,1,4,2,42,7,10,100,103,1024,40,3,83,100,12,3,8,6,95.066,4322955.632,1321.375,551934920,24196.545,50.708,0.18,0,0,6.254,82.54,291527.923,193120.363,18530.761,9167,110629,643237768.3,4691755349,582016056.7,582908785.7,98.333,538290,538461.333,81521149643,504664,504820.333,89563627979,1792791697,26447615105,10771723072,54683363.33,83940795.33,212141144.7,1946.333,1775,15656,11012331144,16720546449,126.052
500000,8,1,104,0.42,0.42,0,1,1,1,2,0,1,78,1,5,128,2,2,4,460,103,1024,11,0,51,260,9,9,8,3,147.769,4009793.594,2179.033,509520478.2,20588.186,384.375,0.161,0,0,5.663,144.157,254877.512,151180.934,15609.464,11195,125156.667,895022635.3,5385307772,656219425.3,658511634,92.667,311047,311205.333,1.05E+11,529595.333,529740,1.09E+11,2721196429,33914028516,12757597660,78306185.33,96900381.33,226476318,43.667,2.667,808,12486872995,21445182776,126.329
500000,4,4,104,0.42,0.66,0,0,2,1,52,1,1,103,1,5,27,121,10,7,280,78,10,21,3,83,180,15,1,5,4,76.12,3430039.248,1282.314,503201742.7,20564.058,43.944,0.149,0,0,6.938,59.305,231317.076,178509.904,15609.464,10725,124187.667,726401527.3,5166009034,639050728.7,641132405.3,137.333,621087,621306,91449529900,537431.667,537582.333,98398073715,2110399270,30897197345,12513321871,66213635,101973791.3,240909179,7029.333,3880,21409.333,11586173145,19732847547,167.581
500000,4,2,56,0.78,0.54,1,0,2,1,2,1,0,103,0,3,128,200,7,6,280,52,1024,21,1,67,180,12,6,2,6,564.756,10163582.23,3910.998,636154537.4,29510.43,85.613,0.219,0,0,3.24,114.939,716088.413,180640.84,22748.139,11581.667,109823.667,704499212.3,4619780817,573303626.3,571366424,120,396302,396489.667,84495015891,497650.667,497798.667,86366049905,1944478864,27309626773,11124452128,70966412.67,108010075.7,224333942.7,169.667,90,1647,10250932911,17282351684,135.933
500000,7,3,32,0.66,0.78,1,1,1,1,52,0,1,103,1,2,78,121,7,6,100,52,821,30,1,51,340,9,1,2,7,278.717,6974652.004,4808.489,961712293.3,37998.771,98.762,0.236,0,0,3.153,118.464,497439.648,260045.123,29879.092,8083,119650.333,672827938.3,4659816647,602010420.3,604947743,179.333,465467,465709.667,81641515664,513666.333,513812,90593927017,1859760935,27263224880,10853151503,55878129.33,84493869.67,222072579.7,2907.667,277.667,6782.667,10873283884,17389749868,196.796
500000,7,5,56,0.42,0.66,1,1,0,1,103,0,0,78,1,4,2,2,2,6,280,27,618,50,0,83,180,1,9,5,3,208.51,5624141.791,4356.647,748823654.6,29500.644,442.001,0.208,0,0,4.439,122.865,391033.776,188384.825,22748.139,8397.667,102797.333,621059646.7,4253717906,552696146.3,553728315.7,119.667,297111,297291,74820023949,471860.667,472005,79317441787,1668908315,25189814135,10563151510,58510789,81115415,203877938.3,3,26.667,527.667,9602179196,16212875669,142.944
500000,2,3,32,0.9,0.54,0,1,1,0,27,1,1,103,0,1,103,160,4,10,280,27,1024,30,1,51,340,7,7,2,3,1326.635,28093078.63,4801.155,832289434,46395.922,78.011,0.683,0,0,0.82,210.248,1295969.764,130504.823,29413.042,12890.333,116726.667,762843749.3,4664753889,602471193.7,611639954.3,136.667,453661,453862.333,92951653665,511650.333,511799.333,90776538191,2077188327,28711898214,11654865590,74553229.33,119240597.3,248846117.7,590.333,214.333,1836,10843625449,18085919070,166.719
500000,2,1,56,0.66,0.54,0,1,0,0,78,0,0,103,0,3,52,160,8,10,820,27,416,1,2,35,340,12,3,4,6,327.006,11011729.93,3186.298,681621193,29522.718,60.176,0.246,0,0,2.745,143.551,710247.035,186482.217,22748.139,21360,411400,898570040,6749537236,677065071,685617441,107,347483.333,347666,1.06E+11,1251559,1251711,1.05E+11,2266066983,30754186094,12449351155,76808699,106669426,260126547.3,315.333,1575,2419,12665464583,20320435103,154.74
500000,7,2,80,0.9,0.9,1,0,1,1,103,0,1,52,1,4,78,2,5,4,460,27,213,40,2,99,420,1,3,1,6,170.613,4559597.957,3328.295,565550449.7,25195.338,345.423,0.192,0,0,5.105,116.365,330694.726,169991.995,18531.667,9494,111296,724488263.7,4620197259,584472118.7,582956780,119,325684.333,325877.333,86826887759,493833.667,493980.667,95283962962,2133098889,28890260304,11205199769,57591913.67,81090429,205621338.3,298,59.333,2171.333,10887182585,18947229411,153.646
500000,2,1,32,0.54,0.66,0,1,0,1,128,0,1,52,0,5,52,160,10,10,100,128,416,30,0,67,340,15,4,5,1,76.677,5853251.846,1878.145,793221394.1,37930.195,166.167,0.303,0,0,3.681,78.868,740710.651,423317.111,29443.284,6702.667,108237.667,682421360.7,4391177104,555766182,558371180,95.667,307867.333,308011.667,75045412534,486316.667,486460.667,81928963264,1658153407,25218414912,10486646262,57710458,72737345.67,191831148,0,0,490.667,9871273856,16427259978,139.741
500000,1,3,104,0.78,0.54,1,0,2,1,27,0,0,27,0,1,128,160,4,4,640,2,10,40,0,35,340,1,9,8,7,888.616,27298749.38,3359.728,547811761.2,20750.947,50.965,0.447,0,0,0.967,160.203,579407.856,34746.177,15609.464,14727.333,117101.333,839857988.3,4831545668,623151421.7,631232735,146.667,312524.667,312745.333,99994862807,518183,518331,91122175384,2190284842,28195092714,11504622931,85164999.67,100714673.3,252307972.3,94,179,1064.333,11179603087,18291497788,186.045
500000,5,4,104,0.66,0.42,0,1,2,0,103,0,0,103,1,3,52,160,5,7,280,78,1024,11,3,67,340,7,1,2,9,95.512,3908390.053,2873.252,500003836.4,20559.333,51.415,0.189,0,0,5.673,83.58,273493.361,136375.39,15609.464,10960.667,130382,712479340,5142669418,645685843.7,640116357.3,119,609203.667,609396,91248878251,551132.333,551280.333,99052882787,1949895350,29849460608,11561121326,60984021,88364630.67,232429600,6134.667,5702,18452.667,11576896122,17908626856,154.022
500000,2,5,56,0.54,0.66,0,1,1,1,27,1,0,128,0,5,78,200,5,7,640,103,213,21,1,67,260,4,9,8,7,54.779,4790157.015,1829.174,597770922,29457.082,17.368,0.193,0,0,5.694,103.647,567896.899,328832.353,22748.139,7316,114312,643916195.3,4348610998,566955701.3,578045711.3,132.667,496820.667,497017,79510069182,501624.333,501775.667,84752463833,1695159040,25564013004,10542804284,56966594.67,108717838.7,235013937,264.667,160.667,3391,9916737721,16504640940,149.065
500000,5,1,128,0.78,0.42,1,1,0,0,52,1,1,27,1,3,52,81,5,6,640,2,821,1,2,35,100,4,4,5,4,79.364,3308744.955,1647.929,377066771.2,17952.088,98.674,0.148,0,0,6.075,38.734,186701.507,161984.578,13486.264,20523,404577.333,770327913.3,7210157173,711981337.3,724108424.3,126.333,292556,292756.667,98511023926,1233498.667,1233652.333,93436307625,2395048692,31234265061,12568540517,65972529,82870310.67,232288803.7,6.333,7.667,1088,11500886953,21006102756,147.842
500000,1,6,104,0.54,0.78,0,1,2,0,103,0,0,78,1,3,103,81,4,9,640,78,213,50,2,67,260,7,1,5,4,93.745,7139037.948,1110.884,453662531.7,20584.909,13.891,0.14,0,0,3.444,32.25,331992.594,77881.948,15609.464,10466,113869.333,800810232.7,4878499703,647161253.7,641263265.7,104.333,357020.333,357196.667,1.04E+11,508672.333,508827,1.36E+11,2155345428,36373292939,12061623805,73894307,121055336.3,246124282,2.667,0,1450.333,11805657996,24915884803,142.168
500000,4,4,8,0.9,0.66,1,1,0,1,27,0,1,27,0,4,2,81,10,4,820,78,618,11,0,67,180,9,4,4,6,208.954,8183378.111,3972.842,1108581590,65286.488,253.847,0.417,0,0,1.494,138.863,1168572.541,856325.256,41205.461,7318.333,125220.667,664337520.3,4470852970,562005099.7,573352206.3,114,294315,294488.333,75775344453,527052.333,527196.333,81876784310,1785264766,26122884421,10918399352,57085320,75690300,208533470,12,15.667,1037,10176633505,16744974871,140.244
500000,4,3,8,0.54,0.42,0,1,2,1,52,0,0,27,1,2,103,121,10,7,1000,27,213,30,1,51,180,1,6,7,7,952.5,18169504.19,6512.284,1160052725,53721.232,82.865,0.536,0,0,0.723,40.396,853258.914,217407.856,40739.277,9371,102956.333,560653306.3,3903026267,533490966.3,532428873.7,101.667,329403.667,329591.333,77007951780,477267,477420,78321376547,1538369489,23337313647,9800919621,57797002.67,66757671.67,197224484.3,1738.333,181,1690.667,9533908560,15031690091,125.027
500000,5,3,104,0.66,0.3,0,1,0,1,78,1,0,78,1,6,78,121,5,6,280,78,213,11,2,99,420,4,7,7,3,96.764,3838190.496,2635.558,470653139.1,20587.836,168.303,0.154,0,0,5.636,85.804,268119.438,134033.34,15609.464,12172.333,131515,771027815.3,4861235646,619116402,614863761.7,113.667,336293,336491,93223545317,552049.333,552204.333,1.00E+11,2160185340,30786977566,12144428586,71057547,83804002.67,212187922.7,0,27,715.667,11162314349,19745365676,141.707
500000,4,5,80,0.78,0.78,1,1,1,0,27,1,1,103,0,3,78,81,10,3,280,2,821,40,0,83,340,4,3,4,6,603.731,9381141.868,2835.239,548414801.5,27189.145,89.314,0.17,0,0,3.321,176.663,652627.175,170835.856,18420.719,11350.667,114895.333,778507987,4923256351,591710227,596676408.7,117,359175.333,359354.667,90337382433,505846,505992.333,92466639340,2216586515,28865728366,11610176213,66849713.67,98026344,229840720.7,84.333,2.667,1391,11184896825,18241054554,162.451
500000,1,4,8,0.3,0.9,0,1,1,1,103,1,1,52,0,4,52,121,7,9,460,52,416,11,1,51,500,12,1,1,1,51.714,7743887.981,3173.489,2000397092,53746.925,56.454,0.437,0,0,1.49,86.536,1002551.262,648609.829,41263.164,7902.667,186904.667,963710909.7,4906495739,604688236.3,602231806.3,379.333,400946.667,401410.667,82672128694,675753.667,675898.667,87620640856,1718356367,25265351785,10606250646,75119564.67,85293786.33,225181400.7,120,111.667,1205,10297962253,16915327662,381.457
600000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,739.788,15417342.97,7866.928,1761860470,38126.085,75.692,0.285,0,0,1.803,75.204,661936.022,140021.125,29443.572,25977.667,651698,928092316.3,8002453995,756339808.7,745360056,230,366628.667,366914.667,1.12E+11,1848927,1849076,1.03E+11,2284298773,29937473783,11911096404,82597383.33,100092632,268921385.3,1843.667,504.333,2421,12214540738,18552718453,272.002
600000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,2452.173,72653745.2,19502.841,4472310379,54235.211,139.44,0.954,0,0,0.17,93.935,1574500.009,72811.848,40739.674,37242.667,950133,1274768359,9725428891,827987137.7,846341491.7,330.333,363382.333,363778.333,1.31E+11,2606693.667,2606840.667,1.13E+11,2650837813,34892055210,15338809458,119398693.7,113466802.3,295005398.7,267,192.333,1458.333,14197978598,22387874615,416.268
600000,8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,140.78,3864602.859,2732.784,517310072.2,21690.329,58.666,0.138,0,0,5.8,69.803,289953.187,156622.714,13480.171,11577.333,120196.667,724013992.3,5174295818,634981543.7,643518545,414.667,671206.667,671698.333,96732442697,532154.667,532309.333,1.00E+11,2104234410,31016079700,12215480226,66375564.33,116457905.3,275140090.7,10813.667,4438,16862.667,11860749788,19427324959,191.84
600000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,93.93,4377309.2,2101.567,672080032.2,26586.808,177.905,0.178,0,0,6.501,116.624,312103.29,239496.849,20441.661,9901,118630.667,795957646.3,4608627441,590818985.7,587035639,194.333,379661,379921.333,91656606269,512821.333,512972,1.07E+11,2038769243,30284269718,11539343273,73990739.33,80256550,205943425,2294,60.333,1346,11202335374,20334797313,158.861
600000,3,3,91,0.84,0.88,1,0,1,0,35,0,0,5,1,5,85,115,4,3,158,59,445,43,1,22,361,1,2,2,4,64.236,3646623.499,2426.011,544876101,22363.201,45.516,0.138,0,0,6.878,53.136,268405.332,194405.934,17062.432,8835.333,110143.667,592254848,4325669503,538132444.3,540873252.7,169,302753,302994,79471715569,492181,492326.667,84902686822,1931913503,26411532126,10306680487,61070823.67,67884201.33,198360851,560.667,8.667,1956.667,10282956914,16075698290,173.741
600000,8,2,116,0.44,0.37,1,1,1,1,47,0,0,85,1,5,95,70,6,7,854,2,868,45,1,76,235,2,4,7,8,153.174,4047476.714,3424.831,537982828.3,19153.214,35.98,0.143,0,0,5.93,99.323,262123.145,132285.417,14471.45,10830.667,109075,656721828,4540752171,570719926,574128391.7,161.667,381281.667,381525.333,87142170644,490318.333,490468.667,89244288939,1860796073,27559538126,11163154974,64921877,84056703.33,226837327.3,607.667,220.667,2316.333,10807251692,16934046082,168.325
600000,5,5,103,0.5,0.87,1,1,0,0,105,1,0,86,0,1,16,14,6,4,657,17,77,36,1,27,338,8,8,5,4,104.111,3839363.862,6768.038,1632998314,20780.957,234.749,0.188,93713.315,91954.793,6.562,128.235,399191.718,219424.785,15711.614,11762.667,140269.667,860884867.7,4792374486,606789794.7,603734814.3,347,434889.667,435289.667,90903294886,569966,570115,91088032433,2005035492,27924811695,11104368799,75093386.67,95273312.33,218816456.3,97.333,76,925.333,11043526643,17930278977,404.028
600000,2,1,113,0.51,0.31,0,0,1,0,59,1,1,27,0,3,55,144,8,7,591,54,402,35,1,78,359,6,5,5,2,176.127,6164242.88,1595.429,462570345.9,19501.562,17.346,0.136,0,0,4.011,57.881,427237.855,152969.353,14737.129,12081.333,119968.333,746123254.3,4920636994,616844995,612051048.7,173.333,311480.667,311722.667,92992615310,522627,522778.333,93910016279,2061965852,29233505573,11176314061,73843932.33,84830921.67,240674511.7,283,126.333,1243,10984255378,17998242028,174.449
600000,7,4,124,0.67,0.59,1,0,1,1,79,1,1,65,0,3,42,173,7,5,803,52,642,31,0,61,380,7,4,2,8,139.721,3664138.86,3209.788,517501303.5,19092.684,169.561,0.153,0,0,5.906,175.176,375312.126,192013.9,13797.399,11632,121682,761785166.3,4963001068,592840156.3,595461499,168,309070.667,309307.333,93226789989,522140.333,522284.333,96422023552,2283998092,29757711605,11449194149,67986285.33,87243243.33,229827151.3,135,120.333,1257.333,11238021622,17989570277,199.584
600000,3,3,34,0.46,0.73,0,0,1,1,124,1,0,128,0,4,101,120,4,7,205,66,49,30,3,81,322,12,3,3,2,116.709,6199867.713,3872.782,1038779103,37037.551,78.72,0.239,0,0,4.859,189.17,711153.751,425733.42,28750.216,8168.667,112298.667,678900423,4598913452,560641183.7,562082419.7,211.667,655299,655573,81691852084,503164,503312.667,92232449207,1886741438,27978168599,11209932249,76273204.33,93798737.67,219506052,6141,4363.667,11645.667,11090807381,16787960595,183.514
600000,3,2,11,0.86,0.47,1,1,0,1,48,0,1,119,0,4,113,183,8,9,734,123,944,14,2,89,460,15,6,6,7,147.992,8101944.027,4347.398,1225278681,52771.066,247.244,0.407,0,0,2.56,217.362,934596.739,677290.706,40128.58,9155,128204.333,791511955.7,4445616218,552129152.3,544790611.7,140,364229.667,364442,81043768598,538059,538213,88624220903,1738394974,26119677831,10107381670,76452076.33,95487920.67,207461655.3,24.667,6,929,10147399559,17020023452,166.332
600000,7,3,119,0.46,0.41,1,0,1,1,120,0,1,81,1,2,119,146,4,9,765,23,144,8,1,57,270,4,1,6,5,127.505,3583943.289,4272.624,1094846149,18877.543,51.895,0.123,0,0,5.868,111.786,251362.305,135888.369,14224.409,15343.333,207974,895861863.3,5430777837,635641617.7,636279735.3,285,402938,403318,97362988376,739370.667,739520,95492527073,2325376920,30163886615,11872105047,87461102.67,112678839.3,259331745.3,709.333,1138.333,8849.333,11497583032,18647382189,347.115
600000,6,3,19,0.73,0.41,0,0,1,0,5,0,1,17,1,5,21,33,8,6,516,92,298,10,2,91,160,7,2,5,4,297.384,7238377.883,5782.412,1176905780,45071.515,252.041,0.367,0,0,2.71,207.082,579169.017,360696.488,34906.116,10328.333,136921.667,721967314.7,4501296255,592540533,600075949.3,141,297655,297867.667,96530724509,561274,561426.333,1.18E+11,1994384013,32228839327,11232036750,73517367,74749386.33,215485739.7,14.333,3,1073.333,11268687447,21128620001,161.306
600000,2,5,66,0.85,0.68,1,1,1,1,94,0,0,15,0,5,6,98,5,5,964,37,665,40,3,96,468,2,4,4,9,51.327,4556109.158,1935.477,717703327.7,26988.736,12.976,0.192,0,0,5.545,91.942,510628.651,308317.456,20775.559,8386.667,110879.333,606626264.3,4629810103,581812501.7,583367894.3,178.667,581080,581320.667,83105813946,507363,507512.667,90701281354,1826649770,28124097762,11035206393,61176803,76104972,211022059.3,5870,7568,18188.333,10869074207,16665509061,172.187
600000,7,4,75,0.41,0.62,0,1,1,0,114,0,1,107,0,2,110,56,3,8,558,24,885,38,2,31,291,5,1,3,3,158.813,4689751.22,6370.151,1561850726,26648.003,241.163,0.171,0,0,5.078,262.309,526197.442,281132.218,19324.985,11903.667,137955.667,862439435.3,5159882763,626857422.7,625669785.3,331.667,355162.667,355573,1.02E+11,561905,562053.333,1.15E+11,2367916003,33972759518,12432737438,91135418,92112101.67,244494852.7,517.667,291,1320,12102759494,21618610230,324.954
600000,5,2,87,0.33,0.89,0,0,1,0,101,0,1,66,0,2,43,178,9,9,628,75,484,37,0,33,222,14,9,7,4,108.227,3819017.384,5534.592,1548859132,24067.785,537.49,0.164,0,0,7.379,164.872,434507.092,287550.341,17553.453,10285.667,144709,865300062,4996561834,617708676,617901067.7,275.333,304395.667,304740,87038977923,578655,578799,89767233991,1999416907,27527369332,11190334690,79215064,84541400.67,204259030,15,29.667,615,10763013729,17358940230,398.137
600000,3,1,123,0.8,0.63,1,0,1,1,8,0,0,34,1,3,123,165,4,5,445,119,561,20,2,83,308,5,5,5,2,293.359,6927422.737,2840.591,484872574.3,18471.777,97.371,0.165,0,0,3.868,69.392,307561.307,71145.223,13881.437,14192.333,125691,796607752,4804544988,622770788,613104915,128.667,323139.333,323353,1.02E+11,538922.667,539077.667,1.14E+11,2024380535,31174652989,11456453855,90473205.67,99100775,238450118,39.333,6,835,11697443801,20573080035,171.839
600000,7,4,46,0.83,0.35,1,1,2,1,11,1,0,25,0,5,123,136,10,5,235,114,381,29,2,60,264,12,3,3,6,220.748,6225001.634,5081.454,924632895,32499.728,329.336,0.244,0,0,4.251,284.138,656111.719,336366.653,25138.87,9856,109660.667,694984497.3,4294396492,544561193,542697183.7,128.333,305559,305762,81573823528,489190,489338.667,90702914180,1695534737,26856767898,10383371194,61823269.33,79758223.33,211311376.3,86.667,84.333,1153,10037853405,17683418725,151.908
600000,6,3,122,0.68,0.86,0,0,0,0,126,0,1,58,1,6,22,171,6,8,658,103,838,40,2,44,273,4,2,7,1,103.389,3507595.529,2240.991,481629147.2,18922.398,148.425,0.128,0,0,7.48,85.898,234398.193,149574.189,13956.133,10793.333,116401.333,801682470,4919816658,608510117,609666747.7,132,334176.333,334389,1.02E+11,513889,514043.667,1.13E+11,2334896817,33083154820,11972631847,72852607,90339068,233157246,8.667,3,764.667,11543371805,21736566932,159.446
600000,6,5,82,0.51,0.77,0,1,2,1,125,0,0,7,1,3,40,138,6,4,791,87,825,37,1,38,248,2,3,7,6,137.22,4531044.644,4361.14,786337635.6,23854.018,61.992,0.168,0,0,5.66,100.637,330306.976,168824.866,18234.69,10286,115369.667,641489634.3,4595882483,570241735.7,581005680.7,204.667,304171.667,304455.667,88777779305,509627,509778,91641249932,2121681794,28382696042,11061274376,65114341,73610789,208984872,663,601.333,2765.333,10442210390,17540338983,215.484
600000,5,3,79,0.67,0.33,1,1,2,1,97,0,0,65,0,1,21,54,9,9,745,88,733,16,1,97,173,14,5,7,2,119.064,4470601.715,6856.54,1829861363,24459.879,165.806,0.181,0,0,5.142,171.086,490074.846,245242.601,18664.612,12866,162319,859762003.3,4873247564,590842028,587202803.3,244.333,358388.333,358696,92172471915,623289,623439.667,91228177862,2034781279,28081817810,10778316188,76187397,93660934.33,222752653.3,350,126,2832,10835468958,17196029154,371.823
600000,2,5,78,0.43,0.36,0,1,0,1,88,1,0,57,1,5,58,95,8,7,241,54,698,13,1,90,420,9,8,1,6,44.942,3865732.694,1637.486,558806422.1,24536.317,43.624,0.137,0,0,6.317,53.266,316905.23,184887.315,18807.474,8507.333,127778,687629626.7,4687794918,591248392.3,596512547,138.333,367802.333,368008,83717592290,536861.333,537005.333,91091544539,1956993280,26879564356,10607449108,63179767.33,88836673.33,212074777,272.667,131,4401.333,10584906436,16386909513,169.727
600000,7,2,22,0.42,0.3,1,0,0,1,91,0,0,12,1,2,4,90,3,5,904,43,375,46,0,83,439,6,2,4,5,303.146,7833285.494,10508.149,2355485173,43319.561,394.93,0.308,0,0,2.87,207.721,591131.686,296882.554,33498.711,8380.333,117404.667,606458697.3,4220265462,524608518.7,516024889.7,230.667,289035,289328.667,75780529143,512463.667,512607.667,81924490998,1643585658,25305726170,9736722613,67062172.67,73065638.67,195846386.7,1295.333,1053.667,1368,9857799042,14623590109,282.337
600000,4,3,120,0.6,0.46,1,1,1,1,93,0,0,113,1,4,120,91,6,9,921,41,469,35,1,88,237,3,6,8,4,70.463,3691212.4,2556.046,468000746.9,18716.899,22.423,0.112,0,0,7.779,64.767,223748.925,161676.53,14128.32,9726,113035.333,716943874.3,4476986268,576094889,574781710.7,165,437023.667,437262,84958764633,501544,501695.333,85067561981,1848028798,25754506033,10573155250,60182634.33,89671698,220163960.7,1118.333,874.333,3246.667,10333856884,16556096563,173.85
600000,6,1,76,0.6,0.56,1,0,1,0,37,1,1,68,0,1,63,84,5,4,719,13,233,44,1,35,288,4,3,6,4,197.207,4938154.225,8071.815,2034952147,24717.219,194.133,0.176,915247.932,914699.511,5.585,194.364,467200.662,275964.899,18862.533,12851.333,144671,900250670.3,5103522545,608355575.3,607017446.7,357.667,330225.333,330647.333,95533295940,577998.667,578147.333,96351980967,2261981842,28954828775,11379263489,79442825.33,86580768,233811934.3,503.333,176.333,4073.667,11372900377,18195096910,434.737
600000,7,4,64,0.53,0.32,0,0,0,0,19,0,0,69,1,4,92,38,5,3,930,120,327,21,2,66,341,13,5,2,7,189.81,5436924.466,4767.923,759910547,27483.374,462.225,0.227,0,0,4.548,75.656,382200.015,179584.141,21137.48,9907,115407.667,764350210,4741058660,590536811.7,589477735.3,137.667,393370,393589.667,90475544727,505851.667,505999.333,97619849274,2085651123,29717949312,11534028031,73492094.33,89141326.67,224398109.7,80.333,105.667,1479,10905526110,19360681807,168.762
600000,2,2,21,0.9,0.54,0,1,1,1,51,1,0,111,0,2,25,2,2,5,753,106,782,4,0,67,415,9,6,6,8,987.703,23961787.73,6187.848,1211371081,43930.124,168.983,0.551,0,0,1.05,276.514,1191028.174,157385.616,33956.377,15642.333,180273,861594993.3,5194603954,591436756.7,604625278.3,122,357840.667,358013.667,93586682883,669758,669904,89310132887,2073671957,27961466537,11686065241,78820499,92970649.67,233757935.7,95,1314.333,1170.333,11055933389,17707439262,161.891
600000,7,1,76,0.49,0.55,1,0,0,1,111,0,0,82,0,4,91,142,3,8,244,112,673,21,2,26,409,13,8,6,3,175.038,4812831.392,4453.381,713864012.5,24952.732,401.352,0.226,0,0,5.116,200.022,503418.329,249669.336,19114.369,11896.667,121303.333,752302157.7,4788844037,565862437.3,572774948,147.333,331670,331885.333,92621448209,522850.333,523003,1.03E+11,2008182113,30501587254,11375872729,95647775.33,94977156.67,232819938,5.667,6,662.333,11311612280,19278148148,165.166
600000,3,2,117,0.41,0.42,0,1,2,0,62,1,0,38,1,2,82,176,8,4,782,97,744,32,2,66,442,8,3,6,2,272.039,7115097.579,2882.329,711508160.4,19121.974,90.193,0.185,0,0,3.084,67.798,324860.935,70493.343,14384.279,14404.333,124838,845226329,4784768675,630661599.7,635216554.3,166.667,314732.333,314974.667,1.03E+11,540200.667,540356.667,1.04E+11,2241640079,30787974765,11925596569,84319907.67,95588955.67,242377643.7,49,63.333,1123.333,11190758216,20167099704,226.929
600000,7,4,69,0.74,0.59,0,0,1,0,15,1,1,41,1,5,33,197,7,8,119,95,903,27,0,54,124,14,6,3,3,207.329,4916759.499,3645.29,726220507.3,26872.723,445.115,0.195,0,0,4.933,171.636,373796.097,185902.586,20271.892,9866.667,112093.333,685587413.3,4746005341,578419734,570396933,129.667,295297,295481.333,87608785159,496353.667,496497.333,92583624433,2166289930,28087350002,10783894791,74137234.33,81671482.67,214300070.3,15.333,12,756.667,11024278846,17268301090,147.341
