spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
5,6,8,0.42,0.9,0,0,0,0,78,0,1,27,1,6,52,42,10,7,640,103,416,21,3,35,260,12,6,7,6,229.461,7107954.435,1593.906,525046647.387,53637.25,60.528,0.656,0.0,0.0,1.144,58.426,544123.186,293255.382,40517.232,7357.0,98472.0,605830032.667,4331039394.667,549525511.667,549782980.667,109.667,457085.667,457244.0,76460902389.667,474403.667,474560.667,82495985746.667,1806157555.0,26176136220.0,10537732448.0,46412270.0,70088473.333,196935079.667,1792.0,718.0,6479.333,10116968359.333,16455114539.667,59.424
2,3,80,0.54,0.66,1,0,0,1,78,0,1,103,0,1,103,81,4,10,1000,103,213,21,2,99,180,7,7,1,1,721.004,15688893.276,1386.533,270777173.816,25336.958,130.176,0.446,0.0,0.0,1.603,150.937,680975.484,77908.207,18403.572,15534.667,114051.667,898526700.667,4975232572.667,620877073.0,628074689.333,48.333,421747.0,421872.667,105825214913.667,512250.0,512400.333,106428460106.0,2314034657.667,32320234253.333,12224098419.333,96489872.0,116816781.0,277285724.667,233.0,83.0,799.333,12005677816.333,21579452686.667,93.48
2,6,80,0.78,0.42,0,1,2,1,27,1,0,103,0,5,78,42,4,9,460,27,213,30,3,67,260,9,3,8,4,45.739,4196281.891,594.45,229080652.68,24170.338,11.424,0.174,0.0,0.0,5.061,83.704,488666.259,237690.495,18415.496,8235.667,102130.0,525356901.0,4456522063.333,553688173.667,554623677.0,59.333,748706.0,748801.0,77952816907.333,487629.333,487786.333,87139653429.667,1766159502.0,26532344802.333,10680904070.333,57248941.667,89034458.333,221235435.0,11626.667,4510.0,19396.333,10508284542.667,16399686798.667,67.269
7,3,32,0.66,0.66,0,1,0,0,103,1,1,128,1,3,78,42,2,6,280,78,821,30,2,83,420,4,3,1,7,247.251,7005656.66,1504.594,385223918.626,37948.982,212.642,0.3,0.0,0.0,3.304,72.578,384956.065,217042.203,29283.012,8027.333,97592.333,635670877.0,4110400932.333,543982501.333,547004458.667,39.667,369973.667,370064.333,78092902224.667,460008.0,460157.0,89660747810.0,1664599383.667,25947902294.0,10393951290.0,52609474.667,74493240.333,202019234.667,602.0,249.667,2607.667,10098311086.667,17528210692.0,55.995
4,3,104,0.9,0.3,1,1,1,1,128,0,0,128,0,3,103,42,7,6,460,78,821,40,1,67,340,4,7,1,4,372.856,7685641.4,1143.124,197578280.567,20592.011,42.646,0.157,0.0,0.0,4.11,126.171,483875.422,128052.279,15524.531,11025.667,97460.667,643741294.0,4295265123.667,558642526.667,558735937.667,44.0,503831.667,503925.333,88202658705.0,461110.333,461259.667,92502485719.0,2082021012.333,27551103325.667,10727553967.0,61241761.333,102481604.0,244256956.667,499.0,1140.333,4338.667,10702838204.667,17381197414.667,66.386
2,3,104,0.66,0.66,0,1,2,1,103,0,1,103,1,2,103,160,5,4,820,52,10,50,2,35,180,4,7,4,6,301.371,10245359.18,841.981,216104729.736,23182.708,24.41,0.265,0.0,0.0,2.93,63.908,306035.073,51424.628,15465.322,13611.0,105164.0,808487932.667,4791408892.333,599216500.333,601012631.0,43.0,416301.333,416406.667,104036655454.667,483306.667,483460.0,102307312873.0,2230067384.333,31520441693.333,11859751489.667,88949335.333,116400506.0,250556127.0,276.333,158.333,1294.333,11199151045.667,20814426322.333,69.071
2,3,8,0.78,0.54,1,0,2,0,52,0,0,103,0,4,128,160,4,4,100,103,821,40,2,35,340,12,4,2,6,108.335,8052800.083,1268.942,446293870.494,53635.557,69.061,0.5,0.0,0.0,1.21,86.885,1094811.775,545616.693,40517.232,6365.667,91866.667,657672321.333,4181035583.333,504508674.667,508306461.667,43.0,408252.333,408340.667,75846205246.0,445013.333,445163.333,88227683015.0,1596436043.333,26115454482.667,10073384106.667,61609577.667,86526145.667,195414342.667,125.333,93.667,2093.333,9840072060.333,17024883929.667,68.789
4,4,80,0.3,0.54,0,0,2,0,2,1,0,2,1,2,128,2,5,9,640,78,1024,50,2,19,260,7,9,5,7,495.34,9014213.424,1102.71,261795101.061,24247.966,63.521,0.311,0.0,0.0,3.783,26.312,301464.191,84315.42,18415.496,11654.333,99461.0,705360601.333,4243489360.667,562788126.667,568941455.333,40.333,314279.333,314381.333,93508535342.667,473017.667,473174.0,94549985773.667,2058936473.0,28337092667.667,10832045889.0,70890200.333,90539673.0,233778866.667,369.667,186.667,1094.667,10713964205.333,18681626904.667,60.743
5,1,32,0.42,0.3,0,0,0,1,52,0,0,27,0,5,103,42,4,4,640,27,416,21,3,83,500,15,7,4,4,186.291,6760993.978,1283.605,386603835.055,37924.024,77.96,0.45,0.0,0.0,4.021,50.39,725102.574,434725.104,29283.012,8092.667,96121.333,580907467.333,4326632847.667,561767122.0,563741177.0,40.0,412485.667,412583.0,80765409803.667,470877.333,471030.333,86760771095.333,1731276095.333,27062386409.0,10966471180.333,54383253.0,78915314.667,208828450.0,3291.0,1241.333,8373.667,10478432622.333,17112821407.333,55.53
5,4,104,0.3,0.78,1,1,0,0,78,1,0,52,0,6,27,81,8,4,100,103,213,40,2,19,260,12,3,4,4,96.803,3950699.415,918.115,190959446.263,20579.982,46.319,0.14,0.0,0.0,7.084,99.939,388147.378,223780.322,15524.531,9216.333,97853.0,670661628.667,4358805560.0,552525106.667,547830905.0,41.333,325574.333,325677.0,87765537273.667,462103.333,462256.0,103958684241.667,1843349630.333,29094590589.333,10694940427.667,60063647.333,86759966.333,212462610.0,195.333,96.0,1116.0,10628316391.333,19531808560.0,60.31
