spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
7,2,22,0.42,0.3,1,0,0,1,91,0,0,12,1,2,4,90,3,5,904,43,375,46,0,83,439,6,2,4,5,303.146,7833285.494,10508.149,2355485173.224,43319.561,394.93,0.308,0.0,0.0,2.87,207.721,591131.686,296882.554,33498.711,8380.333,117404.667,606458697.333,4220265462.333,524608518.667,516024889.667,230.667,289035.0,289328.667,75780529143.0,512463.667,512607.667,81924490998.0,1643585657.667,25305726170.0,9736722613.333,67062172.667,73065638.667,195846386.667,1295.333,1053.667,1368.0,9857799042.333,14623590108.667,282.337
4,3,120,0.6,0.46,1,1,1,1,93,0,0,113,1,4,120,91,6,9,921,41,469,35,1,88,237,3,6,8,4,70.463,3691212.4,2556.046,468000746.937,18716.899,22.423,0.112,0.0,0.0,7.779,64.767,223748.925,161676.53,14128.32,9726.0,113035.333,716943874.333,4476986267.667,576094889.0,574781710.667,165.0,437023.667,437262.0,84958764633.333,501544.0,501695.333,85067561981.0,1848028797.667,25754506032.667,10573155249.667,60182634.333,89671698.0,220163960.667,1118.333,874.333,3246.667,10333856884.0,16556096563.333,173.85
6,1,76,0.6,0.56,1,0,1,0,37,1,1,68,0,1,63,84,5,4,719,13,233,44,1,35,288,4,3,6,4,197.207,4938154.225,8071.815,2034952146.985,24717.219,194.133,0.176,915247.932,914699.511,5.585,194.364,467200.662,275964.899,18862.533,12851.333,144671.0,900250670.333,5103522544.667,608355575.333,607017446.667,357.667,330225.333,330647.333,95533295940.333,577998.667,578147.333,96351980967.0,2261981842.0,28954828775.0,11379263489.333,79442825.333,86580768.0,233811934.333,503.333,176.333,4073.667,11372900376.667,18195096910.333,434.737
7,4,64,0.53,0.32,0,0,0,0,19,0,0,69,1,4,92,38,5,3,930,120,327,21,2,66,341,13,5,2,7,189.81,5436924.466,4767.923,759910546.976,27483.374,462.225,0.227,0.0,0.0,4.548,75.656,382200.015,179584.141,21137.48,9907.0,115407.667,764350210.0,4741058660.0,590536811.667,589477735.333,137.667,393370.0,393589.667,90475544726.667,505851.667,505999.333,97619849274.333,2085651122.667,29717949311.667,11534028030.667,73492094.333,89141326.667,224398109.667,80.333,105.667,1479.0,10905526109.667,19360681807.333,168.762
2,2,21,0.9,0.54,0,1,1,1,51,1,0,111,0,2,25,2,2,5,753,106,782,4,0,67,415,9,6,6,8,987.703,23961787.734,6187.848,1211371081.239,43930.124,168.983,0.551,0.0,0.0,1.05,276.514,1191028.174,157385.616,33956.377,15642.333,180273.0,861594993.333,5194603954.333,591436756.667,604625278.333,122.0,357840.667,358013.667,93586682882.667,669758.0,669904.0,89310132887.0,2073671957.0,27961466537.0,11686065241.0,78820499.0,92970649.667,233757935.667,95.0,1314.333,1170.333,11055933389.0,17707439262.0,161.891
7,1,76,0.49,0.55,1,0,0,1,111,0,0,82,0,4,91,142,3,8,244,112,673,21,2,26,409,13,8,6,3,175.038,4812831.392,4453.381,713864012.482,24952.732,401.352,0.226,0.0,0.0,5.116,200.022,503418.329,249669.336,19114.369,11896.667,121303.333,752302157.667,4788844037.333,565862437.333,572774948.0,147.333,331670.0,331885.333,92621448208.667,522850.333,523003.0,103139009712.333,2008182113.333,30501587254.0,11375872729.333,95647775.333,94977156.667,232819938.0,5.667,6.0,662.333,11311612280.0,19278148148.0,165.166
3,2,117,0.41,0.42,0,1,2,0,62,1,0,38,1,2,82,176,8,4,782,97,744,32,2,66,442,8,3,6,2,272.039,7115097.579,2882.329,711508160.362,19121.974,90.193,0.185,0.0,0.0,3.084,67.798,324860.935,70493.343,14384.279,14404.333,124838.0,845226329.0,4784768675.333,630661599.667,635216554.333,166.667,314732.333,314974.667,102920913264.333,540200.667,540356.667,103574899725.667,2241640078.667,30787974765.333,11925596569.333,84319907.667,95588955.667,242377643.667,49.0,63.333,1123.333,11190758216.333,20167099704.0,226.929
7,4,69,0.74,0.59,0,0,1,0,15,1,1,41,1,5,33,197,7,8,119,95,903,27,0,54,124,14,6,3,3,207.329,4916759.499,3645.29,726220507.306,26872.723,445.115,0.195,0.0,0.0,4.933,171.636,373796.097,185902.586,20271.892,9866.667,112093.333,685587413.333,4746005341.333,578419734.0,570396933.0,129.667,295297.0,295481.333,87608785158.667,496353.667,496497.333,92583624432.667,2166289929.667,28087350002.0,10783894791.0,74137234.333,81671482.667,214300070.333,15.333,12.0,756.667,11024278846.333,17268301090.0,147.341
1,5,39,0.8,0.52,0,1,0,1,116,1,1,2,1,5,13,100,7,9,392,28,304,36,2,95,104,7,4,5,2,33.843,5257944.569,1325.066,794001784.428,34984.27,62.716,0.242,0.0,0.0,4.277,41.142,468134.5,247986.119,27116.759,7815.333,114918.0,627103367.333,4076771115.0,531370993.333,536949663.333,142.0,278538.0,278748.0,75200270506.667,504491.0,504644.0,83869746245.0,1554990473.667,25345726121.333,10069051056.667,60436404.667,62242806.667,185480329.333,0.0,3.0,784.667,9713556815.0,16545488673.0,171.26
7,2,81,0.44,0.66,1,1,0,1,18,1,1,54,1,3,98,149,7,9,844,26,316,32,1,31,355,4,1,6,3,163.354,4627013.729,3107.211,1005993146.94,24066.906,55.222,0.156,0.0,0.0,5.616,183.979,327999.36,162529.613,18377.471,10694.0,126795.667,657722931.0,4680719867.667,587996757.333,586929025.0,193.333,328278.333,328530.667,89133907457.667,534789.333,534939.0,92627497027.0,2174139959.0,28590540453.0,10935571789.0,73219579.0,95975780.667,223094829.0,141.667,36.333,2274.0,10910996892.333,17413491405.333,236.495
