ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
3200000000,5,2,109,0.32,0.83,1,1,1,1,17,1,0,17,0,2,118,183,9,3,834,75,552,8,2,73,113,12,8,4,5,1082.362,11863445.66,8759.972,415952172.7,1272.007,86.886,0.036,0,0,8.355,2.518,2335.539,1198.22,226.95,6310,104048,310580771,3072268348,361394171,364078552,88,238360,238483,49472144904,446565,446718,55644443497,1055137390,17343025286,6934931096,24953465,39875024,129780098,73,133,649,6702333327,11348143423,111.542
3200000000,4,2,34,0.55,0.9,0,1,0,0,26,1,1,124,0,5,68,124,8,9,172,119,973,34,2,25,455,13,4,3,5,1834.076,23351124.67,10439.03,791317830,1294.818,95.546,0.136,0,0,5.652,3.439,4923.879,2625.515,484.848,4832,74103,320596200,2776420825,358065672,354197748,69,299667,299767,49349869664,368204,368355,53470910963,1074038061,16910611396,6736423542,22958894,51442751,127253829,0,0,607,5997084120,10915313254,83.551
3200000000,6,2,96,0.7,0.44,1,1,1,1,59,1,1,66,0,3,110,128,3,5,225,47,792,36,0,56,252,9,4,5,5,1153.086,13196658.33,7809.984,431081228,1269.633,100.406,0.039,0,0,8.023,3.031,2565.664,1326.992,250,5190,79631,304624155,2734556130,354232281,355064069,79,249611,249744,48054129723,384639,384786,51832578355,1006878931,15648825287,6575067815,27550822,37545329,113331859,44,66,716,6418992682,9599372951,95.91
3200000000,6,1,101,0.67,0.89,1,0,0,0,94,1,0,113,0,3,68,192,3,6,517,32,269,2,1,52,468,3,7,4,7,1334.128,13935727.23,9529.18,432528277.2,1262.624,32.617,0.06,0,0,8.023,3.466,2528.451,1217.865,240.602,7830,182826,312466827,3422149219,396917895,397904391,94,311419,311546,54682340214,642274,642425,56824461161,1167305488,17218443131,7422382172,27841874,41159339,138932557,0,54,1134,7180693564,11265586815,109.673
3200000000,6,4,120,0.48,0.64,0,1,1,1,74,1,0,16,1,4,106,32,7,4,376,120,630,26,2,21,175,13,6,7,7,1184.75,11572950.12,5156.112,371823786.9,1274.243,68.822,0.046,0,0,8.5,1.368,2228.48,1126.993,210.526,5813,78694,373445659,2791236172,382578965,380883354,44,248089,248155,52509383251,384831,384989,59645448192,1076120198,16392313942,6858236792,27989256,41737965,139431656,0,0,538,6801165301,11980191269,66.421
3200000000,3,5,69,0.51,0.88,0,1,0,0,25,0,1,70,0,4,57,187,9,5,322,95,521,32,1,48,493,9,5,3,7,879.663,14218201.12,5498.208,483581487.7,1256.287,24.782,0.05,0,0,7.545,2.198,3241.683,1691.584,316.832,4626,77311,318074329,2663866985,370497743,383620881,78,273504,273597,47151483265,375564,375714,51675100467,984920152,15062970959,6585342147,26713335,38584372,125198766,0,0,1209,6475207500,10188675765,92.079
3200000000,2,2,122,0.78,0.72,0,0,0,1,95,1,0,7,0,3,104,71,4,7,852,64,207,16,2,24,374,12,5,3,6,1536.675,21717764.01,4442.422,371514458.9,1269.558,25.669,0.058,0,0,5.006,0.954,2600.961,634.494,207.792,8131,90509,349840773,3264657596,392355234,388137739,83,244955,245077,56144862452,417911,418065,58633150549,1242862694,18160717512,7349589065,35406595,42148527,125640651,0,7,705,6866815470,11470561360,95.893
3200000000,8,3,70,0.41,0.42,1,1,2,0,24,0,0,71,1,3,115,55,4,6,971,77,96,38,2,71,311,10,5,7,4,2302.372,17368455.76,15876.716,607201250.8,1279.431,169.216,0.049,0,0,7.392,8.902,3471.931,1760.598,313.726,5280,75948,327549691,2609849217,351042761,344957665,71,254922,255012,47961746554,376249,376407,51959537876,951443719,16008343161,6719925764,27036693,40829127,127245221,8,0,723,5920772595,11301259205,88.151
3200000000,4,2,85,0.42,0.41,0,1,2,0,50,0,1,92,0,4,87,106,6,5,465,9,303,16,2,50,465,2,4,6,4,1024.53,14281527.44,5413.18,498526228.7,1270.88,53.453,0.034,0,0,7.778,0.667,2846.444,1412.188,273.504,5658,84534,370541656,3156368855,362598222,367937054,61,275257,275360,51076385284,398119,398276,53113262112,1091109093,17167728251,7029928345,29839224,41358540,127533482,0,0,400,6215641581,10803704723,80.147
3200000000,8,4,53,0.74,0.51,1,0,0,0,117,0,0,18,0,2,67,2,3,6,314,117,43,1,1,24,272,8,6,8,3,2819.424,19178860.53,20036.682,710415761.6,1269.494,81.329,0.047,0,0,6.635,8.165,3915.941,1945.941,376.471,10556,268936,344410732,3378339988,400017894,398481098,89,249430,249557,54961493223,856679,856834,53674486180,1206895936,16389099108,7068704263,25718850,41134379,129776302,519,990,1004,6650378563,10701183098,100.592
3200000000,3,3,65,0.87,0.67,0,0,0,1,118,1,1,104,1,3,36,82,6,4,257,30,604,23,2,91,350,14,5,5,4,3637.794,36159257.35,10596.474,603396800.3,1321.33,61.021,0.072,0,0,3.918,0.711,4815.021,1064.196,329.897,7925,83666,371830862,2866179605,365866527,357521104,73,295569,295664,53657135826,397217,397375,58118483386,1074398523,17419478531,7075866796,34504166,44992460,132165090,0,8,649,6595794706,11086745840,97.905
3200000000,4,6,32,0.76,0.85,1,1,1,0,96,0,1,32,0,3,119,115,6,5,675,38,481,8,1,25,303,10,3,7,1,6935.891,50529434.7,21819.422,948802584.4,1358.781,105.922,0.109,0,0,2.812,1.469,6415.453,1369.859,500,7697,100459,390469727,3051080168,400276562,392523541,98,250452,250564,53481331519,437796,437952,51416850921,1145696792,16152454932,7060098984,34369897,42069165,128040752,42,0,654,6363362234,10845302027,108.575
3200000000,4,3,111,0.39,0.7,0,1,0,1,56,0,0,65,1,4,27,131,9,5,218,5,424,20,0,58,258,6,7,6,7,821.643,11793928.73,3283.482,362765479.3,1268.804,83.944,0.098,0,0,8.21,1.322,2984.196,1490.07,223.776,5508,76662,337504293,3091120076,386324164,386782086,42,245897,245968,49402056520,378305,378452,51071562400,1046467033,15836213465,6771281641,26272778,38331005,142468887,0,8,531,6332492388,10123734176,60.54
3200000000,3,6,13,0.87,0.62,1,1,1,1,37,1,0,37,0,2,126,66,8,3,236,39,68,31,2,55,312,7,6,6,9,7756.6,68699802.16,14937.289,1275279152,1467.2,135.378,0.111,0,0,1.533,3.467,9239.889,1832.556,711.111,5953,74097,286474266,2501970730,328884801,326593286,54,263280,263360,45958138457,370394,370553,50754871226,926398228,14964670517,6306593202,32990249,45848281,129109334,640,454,489,5780666302,10624361688,78.082
3200000000,1,2,102,0.33,0.8,1,0,1,0,91,1,0,120,1,5,63,15,2,7,159,43,405,34,3,96,134,11,3,5,5,219.582,12078951.37,1815.164,409218048.6,1228.53,3.336,0.03,0,0,9.672,1.202,2263.246,1498.381,238.806,4369,79059,390432272,3228760526,375075696,379319347,83,447583,447688,50245300647,389930,390084,51934964020,1143086865,16826815881,7210770235,24158694,49364976,130461699,318,172,4972,7138452551,10852278336,101.033
3200000000,7,4,15,0.84,0.32,1,1,0,0,28,0,0,112,1,5,87,155,4,4,127,33,907,44,2,91,288,9,7,7,5,4380.404,30732165.45,30410.83,1256259702,1339.702,329.106,0.192,0,0,3.404,1.362,6720.383,3419.872,680.851,4076,70275,343350258,2489090423,322350001,323353487,65,279814,279904,44665510007,354942,355100,48033104762,900657011,14734568845,6223423595,21951021,41640253,117180717,84,15,436,6056334490,10483656017,87.49
3200000000,5,5,29,0.59,0.46,1,0,2,0,62,0,1,83,1,4,12,122,8,6,110,85,596,14,2,36,276,6,2,2,5,2439.59,23470225.89,19198.869,931337120.1,1302.934,106.066,0.066,0,0,5.115,1.279,5317.557,2691.049,524.59,5026,86083,306376831,2739133625,331277934,329724929,81,285864,285985,49368587215,395370,395521,56846730649,1013205144,16523344711,6758199117,35936467,64708727,130714589,109,57,555,6745488927,10806546761,109.06
3200000000,4,4,36,0.66,0.7,1,0,2,1,79,1,0,97,0,2,51,79,5,5,502,54,738,28,0,22,413,12,2,2,1,6869.618,50559377.9,19490.441,888755436.3,1339.176,173.191,0.074,0,0,3.088,2.176,5989.294,1338.059,470.588,5980,76891,327877513,2798214069,379785792,367182675,89,266791,266893,49014258714,376185,376334,51232356052,978186723,15536543531,6319940109,29612480,47831902,137662770,543,407,781,6293808126,9278550670,105.585
3200000000,3,3,55,0.36,0.52,1,1,2,0,124,1,1,3,1,6,29,121,6,9,807,12,499,44,3,84,136,15,8,4,6,1015.471,17020122.52,8845.942,621244505.4,1265.184,18.287,0.103,0,0,6.736,1.724,3972.621,1987.299,367.816,4430,76794,289009548,2889210093,358704058,357067502,98,428591,428708,49369671194,385153,385306,54554115027,1141265474,16470635075,6945767604,34014252,39024387,123684779,3118,1972,5954,6602643221,10531395767,110.083
6400000000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,3723.333,37130975.5,21363.594,1083314215,1296.01,32.406,0.104,0,0,3.615,0.99,8503.948,1725.531,666.667,12444,380432,341747453,4656005938,422859404,429603170,258,302839,303135,56897884647,1133827,1133978,54958095859,1227946004,19705494684,7895211690,26995718,37640186,126337701,2129,2924,2779,6334076190,11234019356,154.694
6400000000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,15001.958,180994775.1,34561.181,1641046414,1478.069,62.403,0.167,0,0,0.472,0,12591.319,879.792,888.889,20974,517208,441093129,4471548189,437433566,430672280,366,286621,287021,69117031592,1495259,1495407,63751831784,1422685368,18601644264,8014498648,39210021,49192592,152684906,76,118,657,7938245852,11834675465,218.14
6400000000,8,6,128,0.9,0.9,1,1,2,1,128,1,1,128,1,6,128,200,10,10,1000,128,1024,50,3,99,500,15,9,8,9,1249.917,10695345.76,15455.859,603731895.7,1251.943,33.583,0.036,0,0,14.198,3.438,3982.922,1990.662,333.333,5922,91395,369280627,3190106667,409956585,403569236,291,520084,520406,54665507213,435883,436039,58233517332,1236644268,18207918694,7704938345,38034573,49770234,146829948,1871,1010,8197,7289108680,11603095522,172.485
6400000000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,891.954,11333229.53,10211.447,770942549.9,1261.644,93.841,0.046,0,0,10.758,1.841,4987.25,2364.189,484.848,5671,90826,346624994,2952676430,385335975,396376177,164,274466,274672,54365959422,411653,411804,62450747519,1187184394,17879089917,7272549653,43378462,47565508,134464156,0,8,594,7039954320,12399163428,145.009
6400000000,5,4,60,0.46,0.48,0,0,0,0,14,0,0,39,1,5,86,150,10,5,840,34,515,26,1,88,165,12,3,6,3,1183.153,12910543.84,15287.976,899532540.8,1252.314,30.564,0.056,0,0,10.282,1.032,5991.331,2977.129,516.129,5156,85281,346782681,2978098468,373756502,378301904,212,273844,274076,49184015151,395877,396027,50255727973,1098059616,16227139606,7065529916,25665049,46511212,111873111,0,0,1449,6171413093,10333597042,152.629
6400000000,3,5,119,0.88,0.39,1,0,1,0,26,0,1,11,0,5,110,200,8,9,653,9,924,11,1,33,310,14,8,4,7,485.011,8609085.634,6461.131,528159191.8,1252.071,35.721,0.049,0,0,13.781,3.257,3553.268,1746.842,349.727,6120,112143,345030828,3176105258,418847982,417892857,172,265909,266108,56171156454,467759,467908,60449001618,1301585356,18494581001,7365931325,32426613,40685706,143797723,155,0,653,7466149386,11412056132,161.193
6400000000,6,5,74,0.4,0.34,0,1,0,0,89,0,1,102,0,2,20,80,7,6,242,109,881,45,1,22,299,10,6,5,7,1283.326,11727299.41,10494.565,704115482.2,1252.848,80.652,0.072,0,0,11.044,3.319,4777.623,2250.783,463.768,5576,80912,355029682,2876662547,377934589,371943218,127,303924,304076,50722613575,388782,388934,52429537171,1069104481,16586910776,6993570123,26510542,41975159,126744317,355,137,884,6270555535,10466581100,120.479
6400000000,1,5,91,0.57,0.8,0,1,1,0,98,1,0,55,1,2,120,187,3,3,427,20,610,15,2,49,247,13,9,4,5,1685.613,37143700.99,5693.703,645052665,1317.832,34.503,0.071,0,0,4.219,0.574,5643.787,713.013,412.903,9782,101605,476585529,3338992411,429872998,429307858,109,298358,298538,60966704566,450070,450224,62398852804,1255451266,19601417169,8026225453,40932519,67064828,155009278,0,0,497,6897635884,12847925974,139.845
6400000000,6,2,70,0.37,0.73,0,1,1,1,92,0,0,15,1,4,95,132,6,5,148,53,771,3,2,58,442,13,4,7,2,1330.567,12023226.72,15189.754,818590497,1263.321,167.933,0.052,0,0,10.97,2.284,4904.925,2348.978,477.612,8715,178698,418893392,3813895364,433528098,449771780,130,234676,234840,62276367994,632920,633076,65690558654,1276962322,18709204496,7819933009,33845046,42969246,127504904,8,0,646,7308355510,13162511731,151.072
6400000000,5,3,15,0.7,0.35,1,0,2,0,100,0,1,63,0,3,47,100,4,7,732,95,489,18,0,78,276,9,9,5,4,1900.013,17497571.35,20366.684,1305546313,1264.051,503.481,0.152,0,0,4.051,0.367,8213.532,4063.937,810.127,4935,85756,301937621,2850119371,389788605,380396371,110,240480,240622,48392961833,394154,394299,55089183436,1096176884,16764073284,7069902828,31683517,45205458,146860650,543,231,519,6653683273,10627949758,132.191
6400000000,4,2,84,0.85,0.88,0,0,0,0,111,1,1,109,0,2,97,168,4,9,396,54,1003,19,2,81,351,11,1,3,6,3190.453,24075907.01,22283.311,799359255.2,1280.73,50.932,0.054,0,0,6.669,1.243,5356.007,1197.507,432.432,8584,105441,517684145,3409472967,497604112,495666565,200,332719,332953,79950921525,454500,454652,1.11921E+11,1529586922,28551948444,9086833295,51804403,65604219,162594124,51,61,2450,8757706343,19944099603,188.731
6400000000,4,6,127,0.32,0.53,1,0,1,0,105,1,1,53,0,6,31,156,7,4,126,59,104,39,1,25,465,3,6,1,3,647.984,9580976.372,6524.325,499361955.7,1257.382,48.544,0.052,0,0,14.209,2.497,3390.513,1687.602,335.078,5742,88488,338038548,2926911303,382998048,382193000,178,260628,260832,49374250657,407565,407711,53959363472,1061555165,16613829069,7086618821,26962545,47951802,143039962,68,0,1012,6718508235,10318630438,145.014
6400000000,6,3,35,0.68,0.4,0,1,1,1,2,1,0,119,1,3,78,180,3,9,972,89,739,36,3,84,188,7,4,7,9,1770.313,15730252.3,19641.596,1093075047,1239.434,33.859,0.081,0,0,7.283,2.394,6450.071,3035.919,646.465,4934,79461,287591837,2693181185,366872298,366502171,206,467006,467237,47392441732,390227,390382,52987912750,1089461982,16330348131,6708085923,30995512,46667526,117884139,1099,923,5296,6548057611,9935393455,131.191
6400000000,4,4,50,0.52,0.62,1,1,2,1,120,0,0,16,0,3,35,62,4,8,178,120,36,27,2,79,198,2,4,6,4,4024.632,30346490.86,20981.325,1003008228,1292.132,104.509,0.07,0,0,5.833,3.175,6769.737,1738.333,561.404,6964,87837,354761890,2756907800,363779805,372913485,140,260866,261039,50770670721,408045,408203,52853252665,1013440803,16248573037,6653420733,33696428,38526475,123877714,0,0,312,6328515143,11197331991,137.57
6400000000,1,4,94,0.42,0.84,0,0,0,0,75,1,1,26,1,4,7,50,5,5,284,28,692,13,2,23,381,9,8,4,2,185.734,10500626.35,2503.772,592305562.8,1253.513,37.949,0.07,0,0,11.994,0.658,5248.506,2434.722,405.063,5841,104315,386851999,2884833113,400513826,406129458,149,268765,268941,53008465979,446349,446501,57877406821,1133333413,17155776607,7358256856,36675162,40440798,128470852,541,366,618,7106532466,11076102738,150.843
6400000000,8,1,64,0.36,0.51,0,1,2,1,81,1,0,92,1,3,23,148,8,6,353,93,53,34,2,45,206,6,2,3,4,1810.047,14026684.87,18665.992,872400917,1264.516,143.398,0.055,0,0,10.484,5.961,5494.867,2670.062,500,5616,83174,386946525,2837850685,402560361,411856535,147,291294,291475,61686678750,391940,392090,88030961726,1149184435,22399446460,7499451115,52181411,57704696,136279318,532,327,1099,7335472216,14843998535,133.137
6400000000,2,4,56,0.55,0.58,1,0,0,0,85,0,1,89,1,3,63,13,4,5,774,127,657,24,1,67,152,12,3,8,5,1967.875,28325499.13,11497.475,841611817.4,1294.867,16.558,0.075,0,0,4.992,0.175,7632.367,1542.75,533.333,6730,93994,347961761,3161795700,375494162,384719731,207,282126,282350,54838778938,423680,423836,54892471081,1202581530,17523717361,7298274824,36897686,53623522,130977318,79,8,812,6808347001,11121140459,161.125
6400000000,7,2,112,0.77,0.7,1,1,1,1,66,0,0,77,0,2,75,141,9,6,667,103,294,29,1,42,481,2,5,5,4,1167.938,10086703.25,12615.386,584001831.6,1261.858,56.381,0.034,0,0,13.347,2.165,3708.182,1802.727,363.636,5712,88123,327847608,3044031840,394953573,391119650,163,273086,273281,53252024011,407241,407391,54574972988,1087050097,16501217114,7056408224,25715245,41502613,136563745,0,43,1053,6546980374,10245337044,147.717
6400000000,7,6,99,0.62,0.66,1,0,1,0,11,0,0,71,0,4,114,57,2,9,734,25,357,6,2,36,356,14,2,5,2,1291.294,10727379.34,15378.614,690649734.8,1263.73,97.54,0.012,0,0,12.877,3.773,3969.914,1980.515,392.638,7484,133288,468242930,3685221320,443810687,444898468,157,280623,280819,71103496853,519524,519678,93588410014,1441662030,24688738886,8647066162,38859977,63814410,175354081,42,75,692,8183947030,17296482862,160.939
6400000000,4,2,9,0.72,0.46,1,1,1,1,20,0,1,60,0,2,90,117,5,7,471,77,142,22,0,29,327,6,1,2,2,6529.616,43352112.89,45184.507,1591259591,1318.507,127.932,0.082,0,0,1.411,0.48,10934.863,2351.712,876.712,6714,92597,393066386,2740388535,375535279,372244119,191,256965,257175,48728597949,413380,413528,48433869919,1045948313,15046077869,6722747082,30139093,48792299,142531220,0,8,1016,6032571548,10387695227,180.637
6400000000,7,5,80,0.89,0.65,0,1,2,1,23,0,0,109,0,5,55,25,9,3,820,71,323,39,1,72,428,3,6,2,7,1446.917,11907046.07,13481.944,751338823.8,1247.146,42.792,0.049,0,0,11.889,6.354,4487.576,2247.979,444.444,5154,79117,339915745,3024284224,369105913,366286526,116,300943,301080,50659046104,380435,380584,53239561036,1048715696,16222900249,6858037710,30897557,39214104,122815311,124,137,2062,6514833684,10774307631,122.593
6400000000,3,2,22,0.66,0.43,0,0,1,1,43,1,0,84,1,4,28,90,7,6,961,6,625,16,2,96,106,10,4,6,6,1035.663,15421878.83,14924.593,1169007979,1257,86.535,0.035,0,0,5.488,0.256,7059.523,3565.988,744.186,5110,93826,356893852,2834228594,371729400,357824526,120,262488,262637,49807692304,414502,414657,55907069889,982682953,16433313389,6719567372,33092004,40420117,108546703,455,120,536,6090494104,11835558310,167.154
6400000000,5,2,47,0.34,0.61,0,0,2,1,117,1,1,31,0,3,105,124,3,8,882,12,223,9,3,73,382,7,7,2,5,1344.378,14359552.82,8903.829,917625757.9,1256.234,32.982,0.09,0,0,9.405,13.387,5697.676,3040.342,576.577,5420,97094,385522159,3704290999,403277617,402782084,302,428876,429214,54831081664,433912,434063,53951168581,1251941548,17730090419,7464970389,26840793,35958324,129784381,3834,936,6384,7117107915,11600694698,106.151
6400000000,6,2,30,0.46,0.87,1,1,2,1,38,1,1,125,1,2,104,71,6,4,574,118,552,6,3,93,286,1,5,2,7,1927.021,17069479.1,21988.298,1146752214,1255.064,39.723,0.074,0,0,6.702,1.67,6962.223,3408.245,680.851,6410,125442,363615292,3047827543,416643329,421239352,139,445642,445812,54754313217,506785,506934,60962720445,1295408594,17740944887,8146240439,23913266,40418820,133918465,5924,4510,5281,7309380352,12371590750,151.273
6400000000,8,4,103,0.81,0.76,1,0,1,0,127,1,1,40,1,5,52,8,2,5,447,44,956,32,1,52,249,4,2,3,9,1433.713,10827950.39,17371.27,660252547.4,1267.144,51.856,0.024,0,0,12.844,2.725,4012.317,1932.802,383.234,5710,89546,297574290,2880097145,389842957,388059141,161,289203,289391,50717946221,408604,408751,53347663387,1006610501,16316087178,6831790825,28863265,35345722,126316251,81,111,2057,6515994460,10188577195,151.962
6400000000,3,3,19,0.75,0.77,1,1,1,1,61,0,0,6,0,1,61,92,6,10,553,39,413,47,2,64,138,6,3,6,6,4295.687,41888331.68,25369.723,1355949327,1313.277,81.048,0.084,0,0,2.506,0.048,9648.361,2037.422,771.084,6517,82111,337483626,2591227260,351870863,343198142,155,244150,244324,46915765312,390671,390828,51042462015,942381156,15617936125,6549716301,36021234,36896851,127597670,7,0,400,5873206811,9951914137,159.063
6400000000,2,6,110,0.6,0.72,1,0,1,0,56,1,1,96,0,6,40,40,10,7,601,74,442,42,0,61,118,11,8,8,8,344.874,9833888.816,4564.862,553349814.3,1254.908,67.08,0.052,0,0,13.276,1.19,3754.27,1819.983,367.816,5194,86622,343334446,2923638125,379880760,377019303,151,256383,256552,49751438912,400838,400982,54733559407,1009575078,15921595932,6745053982,42618528,43705803,134386218,525,316,514,6742927180,10176094822,153.802
6400000000,2,1,76,0.67,0.82,0,0,2,1,47,0,1,75,1,5,71,109,7,8,312,47,836,34,0,37,405,5,6,4,8,425.129,10340011.84,5812.979,725859728.1,1259.436,67.457,0.021,0,0,11.464,0.114,5109.307,2507.564,457.143,5168,86872,317690326,2875445759,394181139,396752963,173,249367,249552,48518131252,400207,400352,54308384073,1067381389,16202271455,6837143510,31652463,43600874,139301962,263,286,708,6986594907,10135468691,158.378
6400000000,3,3,123,0.79,0.55,0,1,0,1,69,1,0,118,1,1,127,178,9,8,513,113,867,50,3,48,492,4,5,1,8,1853.562,19992528.43,12907.941,628044280.3,1272.128,33.187,0.059,0,0,7.781,1.733,5633.251,1290.882,342.246,7353,89718,454779117,3319486286,423049366,430139222,199,473669,473882,60275607234,426444,426595,60659810318,1337102172,18784672960,7981733699,37761854,60144446,162192442,517,263,7295,7647337340,11690673204,175.744
6400000000,7,4,35,0.52,0.32,0,1,1,0,32,1,0,21,1,5,5,35,5,9,923,84,169,43,1,96,221,15,7,7,3,2128.929,15868048.91,28139.889,1094921975,1250.252,68.869,0.05,0,0,7.212,1.606,6465.293,3020.697,646.465,4681,80503,308005056,2683676920,380383704,372103258,184,299299,299510,49301582241,382070,382222,53824906037,1009243995,16194113207,6564100652,26697573,34055455,114642300,0,150,1468,6261858379,9819573441,162.465
